Academic percentage in Operating Systems,Percentage in Algorithms,Percentage in Programming Concepts,Percentage in Software Engineering,Percentage in Computer Networks,Percentage in Electronics Subjects,Percentage in Computer Architecture,Percentage in Mathematics,Percentage in Communication skills,Hours working per day,Logical quotient rating,Hackathons,Coding skills rating,Public speaking points,Can work long time before system?,Self-learning capability?,Extra-courses did,Certifications,Workshops,Interested subjects,Interested career area,Job/Higher Studies?,Type of company want to settle in?,Management or Technical,Worked in teams ever?,Suggested Job Role
76.55826435,52.50288356,72.72772584,70.83454998,70.06888436,85.78315943,57.18062589,77.68988314,57.87002716,5,7.855363946,1,5.913661053,5.703374069,0,1,4,2,4,2,3,1,2,0,1,Full Stack Developer
79.85825257,70.29546195,82.90172097,70.94555206,89.46337694,99.20801365,75.85431735,82.64886663,60.92312017,6,1.199057073,4,8.061798308,4.154271409,0,1,3,1,2,3,2,0,2,1,0,Full Stack Developer
73.27320985,72.60033467,59.0106365,62.08146541,92.28112814,90.16637361,91.44659872,90.20348495,86.44526505,8,8.840529234,5,4.028220825,1.4719688,0,0,3,3,5,1,3,0,1,0,1,Full Stack Developer
54.85264266,84.33799169,92.54324125,99.39974166,80.41233671,51.1959661,74.26867005,77.38086517,95.41934864,10,1.357727767,1,1.978009444,7.43697276,0,1,5,1,1,4,3,1,2,0,0,Full Stack Developer
65.46931446,58.31668623,93.79791614,65.40116681,89.86653347,95.04419095,55.10638056,83.14673,69.81523184,5,3.777092341,2,3.397200222,1.112416607,0,0,3,2,0,1,3,0,3,1,0,Full Stack Developer
52.95883181,93.66181357,57.82981781,68.99522888,68.32669097,68.04504503,74.41442032,68.68904375,97.16949975,4,4.105180033,3,9.666155674,3.935072069,1,0,0,5,4,4,2,1,0,1,0,Full Stack Developer
98.00190355,81.80825174,77.03053751,54.24481865,79.8175896,95.29859508,92.52420081,73.38110602,58.61696044,4,7.908498689,4,5.195584563,6.37290845,1,1,1,3,4,4,2,0,1,0,0,Full Stack Developer
60.35211712,79.37848702,58.67910008,60.71067868,50.42140816,65.8032303,56.4577878,54.18109723,59.31472744,7,3.638515467,3,7.897502384,5.320264343,0,1,5,1,0,0,2,1,1,0,1,Full Stack Developer
80.03583592,82.55624278,58.92310417,68.47252156,60.20994687,53.87685365,55.6186779,64.72619886,71.91762775,8,9.142445951,5,6.224299001,2.518295609,1,1,0,2,2,3,4,0,3,0,0,Full Stack Developer
82.38137438,70.47551381,60.58928136,86.58482963,79.81580595,91.13213423,58.90325294,74.53923709,64.734128,6,3.2908339,2,9.336823441,8.855328016,1,0,3,0,2,1,2,0,2,0,1,Full Stack Developer
97.69930067,77.57558391,68.59771513,94.99500932,66.60956758,63.78573614,65.78946144,89.37570971,52.12635494,8,7.689421706,5,6.126993722,8.776141732,0,1,5,4,5,0,0,0,2,1,0,Full Stack Developer
70.2747871,67.49430101,76.18366972,72.45006875,63.01910058,71.61388028,95.598456,50.21178277,61.95595407,7,2.143386125,5,3.157010819,7.063320922,1,1,4,1,5,4,0,1,1,0,1,Full Stack Developer
57.10437916,58.20268904,65.48338436,57.2786896,69.65663389,50.62096665,64.82748872,62.88465867,62.90149641,10,5.799586177,2,4.729103929,3.422528912,0,0,3,4,5,2,3,1,1,1,1,Full Stack Developer
66.46911371,90.93004569,76.14191953,79.37295506,94.00412154,98.47036014,98.00976375,64.99849277,83.43326075,6,7.302388229,4,9.128146862,4.584632161,0,1,3,3,0,1,4,0,0,0,1,Full Stack Developer
73.61642987,87.5481001,98.82887607,66.87795207,54.11936889,94.97333592,74.69044531,88.04896047,92.79854517,5,7.032809582,1,7.103728227,1.837828398,0,1,2,3,4,4,3,0,0,0,1,Full Stack Developer
71.20268415,64.48123526,96.79564491,65.75214392,54.09390181,57.86029208,83.31567417,98.02605223,51.05836561,5,6.037800043,0,5.719063063,1.144511164,0,0,5,1,1,0,4,1,2,0,1,Full Stack Developer
81.24317183,98.1686504,85.57044947,59.04196657,93.99822286,87.35225542,95.95313413,50.90453262,61.47773543,10,3.811066219,1,6.628982462,7.238096132,1,0,0,3,4,0,1,1,0,1,1,Full Stack Developer
96.81673507,91.24196613,55.47499545,92.41516294,81.16130869,55.62586281,75.0690056,93.22953255,56.04806569,5,1.605587924,5,2.408036175,7.164164605,1,0,3,4,1,4,3,1,3,1,0,Full Stack Developer
78.86582407,95.85030119,50.20062807,70.61811762,92.47752854,93.50392797,50.76816561,91.84222932,71.44588953,10,4.758782073,5,9.8961117,2.530669392,1,1,3,0,1,4,1,0,0,1,1,Full Stack Developer
93.82982754,61.79744505,93.28411716,99.34483035,73.69163386,53.52246851,55.96523408,57.79418983,92.67377676,9,2.442369277,5,3.741025562,3.464556775,1,0,5,1,4,3,3,0,1,0,1,Full Stack Developer
67.65045676,53.24364194,69.52177964,88.95357074,69.45329385,76.94386953,71.99352183,81.10616177,91.26079577,9,8.133890067,2,4.023303728,6.608699403,0,0,1,4,0,0,4,0,3,1,0,Full Stack Developer
87.20425712,62.81648685,76.62625217,66.15289454,86.95343778,96.17353406,98.50333338,79.22327045,59.01078383,5,6.035173784,0,7.212325197,1.241193833,1,0,1,3,3,3,1,0,3,0,0,Full Stack Developer
90.97736927,76.72643038,57.85019206,81.21445237,74.92983793,61.95777062,56.25658754,73.90932762,57.99728628,6,9.537816333,5,4.919568992,2.608018768,1,1,0,4,1,4,4,0,2,0,1,Full Stack Developer
87.51057747,61.49052728,82.40278692,91.64477915,94.8655244,90.68397167,53.11834473,86.56971604,56.69944241,5,1.253130709,0,8.385476309,7.016865498,0,0,5,3,3,0,3,0,2,0,0,Full Stack Developer
65.28382277,54.89758397,98.83285572,58.75425149,75.91381192,71.75286072,88.05254836,58.75614047,64.11911719,9,2.146426412,4,5.477689376,8.662786282,0,1,2,1,5,3,0,0,2,0,0,Full Stack Developer
68.01566558,74.80275825,82.01135565,60.83894162,52.56401693,52.62109767,97.17849068,93.4815781,94.32938308,10,7.42970196,3,2.232017939,8.322005775,0,0,2,3,5,0,4,0,1,0,1,Full Stack Developer
83.01036608,61.52044816,68.52430596,76.15716706,76.2043967,70.44439709,74.49657158,71.64682262,96.62035027,7,5.532008362,2,1.910153468,7.210980307,0,0,2,0,0,0,2,1,1,0,0,Full Stack Developer
81.3733612,99.25224206,79.355123,82.03253508,80.20977195,53.66348325,95.70675507,93.43050483,83.1089497,8,4.646588212,3,6.598902009,9.147882834,1,0,4,2,5,3,2,0,0,1,1,Full Stack Developer
85.03859953,50.53458484,81.46534248,87.12060064,74.45820527,93.73553167,83.05069335,56.1921737,78.7029791,10,8.304492339,1,6.236883059,4.920544596,1,0,1,5,4,2,1,1,2,1,0,Full Stack Developer
53.87496337,85.28956207,54.86560024,57.38885825,95.68006113,53.62881512,55.96298219,95.49837564,50.0048782,6,2.467939979,5,1.663059788,5.393427131,0,0,3,5,0,4,4,0,3,0,0,Full Stack Developer
66.63723314,96.81910614,60.68259886,86.91612652,93.35986839,77.495393,87.26330915,77.64185481,98.84012765,10,8.378829746,4,3.928261003,9.234818082,0,0,2,1,0,3,4,1,3,0,1,Full Stack Developer
93.50453291,73.013201,72.84483598,87.53405817,89.50070278,61.34259734,79.43928718,60.3482506,66.85913884,7,9.020577146,0,1.446421049,3.83427712,0,1,4,5,0,0,0,0,3,1,0,Full Stack Developer
87.60590143,87.98891338,60.7271422,88.36805138,99.75376229,51.77912211,75.16051418,80.3219716,69.36964874,10,8.627533459,5,9.759713481,5.173828556,0,0,5,0,1,0,2,0,3,0,0,Full Stack Developer
98.98579192,99.91154272,97.30594906,61.58620277,68.0847346,78.39435817,59.66497244,90.46876471,86.67227335,8,8.182808341,4,4.460074524,3.591305409,0,1,0,2,2,0,4,1,3,0,1,Full Stack Developer
83.54172568,60.82174688,82.88993268,95.60930324,79.3475531,95.21229267,80.9455509,97.71932742,56.44672119,10,6.923433692,0,4.960448207,4.689355612,0,0,2,0,5,2,2,1,3,1,0,Full Stack Developer
91.36411331,66.77711465,96.98751137,54.29080784,99.525975,93.94363805,79.72058746,92.08243826,52.24147719,7,5.095478076,4,7.676212218,6.604138915,0,1,3,4,0,0,4,0,1,0,1,Full Stack Developer
57.21067932,62.06757895,77.30267569,99.84930214,82.27792868,58.18594864,67.55899502,89.95372545,53.73954939,10,5.14562877,1,1.067543844,7.636367069,1,1,1,0,2,1,2,0,1,0,1,Full Stack Developer
92.76357142,63.41331352,80.52280539,52.18291131,73.70109101,98.36729493,92.62055951,66.70816592,51.56695518,10,5.230112101,3,9.207642842,2.022750985,0,1,1,2,5,2,2,1,0,1,1,Full Stack Developer
70.44251345,74.19162743,71.21006717,64.04131601,73.50776846,86.30852159,97.3813744,77.4380398,68.54825833,7,7.988286312,0,1.632923984,1.393346412,1,1,5,3,4,0,4,0,2,0,1,Full Stack Developer
51.19964722,79.45132278,52.12157378,63.01931991,62.42747858,76.03411405,79.18984999,96.14811722,99.88397426,5,3.809846951,1,8.303154722,6.550506405,0,0,4,0,5,2,0,1,3,1,1,Full Stack Developer
56.29358259,50.66514798,92.72393766,68.23134605,67.45589391,50.57650196,56.0315501,82.15836205,92.94896826,6,2.28318994,0,1.254063503,9.234167436,1,0,2,4,5,0,4,1,1,1,1,Full Stack Developer
96.43471891,67.59060306,65.70865666,60.55625657,86.3171972,86.03621014,73.10576712,66.23086697,56.15084423,7,8.314459469,2,2.293294887,8.957081935,0,1,2,0,4,3,3,0,3,0,0,Full Stack Developer
57.95796242,69.30794027,60.36934398,54.64351702,50.9560375,90.11725748,54.42774255,68.64799024,78.55808135,6,3.749933104,5,3.443242626,8.196448111,0,1,2,0,3,3,2,1,1,0,1,Full Stack Developer
94.59687105,80.1398192,70.60487942,72.89610234,88.45690158,80.5628728,98.82018038,87.19446714,79.7102536,10,8.940076834,5,4.648430552,3.116913532,0,1,1,4,3,4,4,0,1,1,1,Full Stack Developer
50.92946244,85.66970758,67.22853271,74.56126181,70.25961973,52.30453326,84.56868045,91.38162778,91.0639695,4,8.471351439,4,4.705185474,4.651442736,0,0,0,0,3,1,1,0,0,0,0,Full Stack Developer
65.85645788,99.09914271,93.26301476,82.98176049,65.78237978,95.86309065,59.56757386,61.13801959,56.66504414,5,9.463522142,2,9.348409933,9.218300405,1,1,2,5,5,3,2,1,1,0,1,Full Stack Developer
86.09380466,73.1519137,72.45020577,86.70022071,86.10038219,97.18560651,82.12166986,64.415674,59.49039582,10,6.295603779,3,4.07937171,5.207016633,1,0,2,0,4,1,3,0,2,0,1,Cybersecurity Analyst
68.99340134,94.3618773,96.50221904,64.62559447,53.74120531,57.28953413,93.66914557,50.1095667,50.61042915,9,7.540764055,3,4.660651362,9.828415493,0,1,0,0,1,3,0,0,0,0,0,Cybersecurity Analyst
72.27148935,64.78076166,76.5240058,50.53887776,83.85483624,84.33842549,58.38486999,94.74824589,85.69697997,9,5.856379639,5,1.952591145,8.772933638,0,0,3,1,0,1,0,0,3,1,1,Cybersecurity Analyst
80.10566601,60.64001042,91.6491746,60.67056568,62.75617097,70.73094288,81.21910256,79.00696433,98.71634901,7,3.414900657,2,7.448622777,1.377283794,0,0,2,5,2,3,3,1,3,0,1,Cybersecurity Analyst
68.79777086,51.56980982,67.14774013,62.00174459,94.82279036,56.70113663,80.25206727,70.89292737,81.72567745,5,2.893014879,1,3.09971793,1.018563191,1,0,4,3,1,4,1,1,0,1,0,Cybersecurity Analyst
98.39007987,99.66464404,63.79064059,88.44598284,60.06120765,60.15389567,90.14901156,50.68944419,89.47551577,9,2.407412936,5,2.672531494,5.627947557,0,1,4,0,3,1,0,1,2,0,0,Cybersecurity Analyst
91.63124404,67.99357236,78.9307754,99.64511727,87.89885183,60.96836328,84.81118458,91.70253812,57.50727458,5,4.283168128,1,8.460913248,7.443820631,1,1,3,5,4,2,1,0,3,1,0,Cybersecurity Analyst
84.91107526,85.74036154,65.48975189,72.73594469,85.13096306,54.4177717,67.60146856,65.86358373,91.5746397,7,5.523426852,0,3.794214807,6.884176819,0,1,5,3,5,3,1,0,2,0,0,Cybersecurity Analyst
53.09566114,85.67624052,60.36759992,84.88413378,71.42167811,94.37382965,95.7200654,70.83173905,57.60881619,9,1.553756996,2,8.992509374,9.889020576,1,1,3,4,3,0,0,0,3,0,1,Cybersecurity Analyst
96.43334904,54.98051643,86.06182008,84.20181597,71.61470416,80.14806771,57.92581273,97.31034418,96.75622095,4,6.113588079,0,9.103583328,3.437143929,1,0,3,2,0,4,4,0,1,1,0,Cybersecurity Analyst
69.19366507,91.2469057,51.90256647,65.02065986,56.6094995,92.26155116,96.79260653,89.51285054,92.20922528,6,4.509748037,4,6.081973847,9.277914855,0,0,0,2,3,2,3,0,0,1,0,Cybersecurity Analyst
57.76008916,85.75477574,73.68055376,74.81057651,95.95010207,97.03334612,80.08061433,65.77019584,87.58214138,7,1.721788407,5,2.484071627,9.273312259,0,0,1,5,5,0,0,1,0,1,1,Cybersecurity Analyst
80.66654621,96.14795116,51.63007176,98.04393386,82.02316076,67.74715739,88.62932531,94.69166846,95.24331139,4,3.927549512,4,7.025755062,3.004819664,1,0,1,5,5,1,2,1,3,1,1,Cybersecurity Analyst
63.86738464,68.49398905,90.02871299,87.42224799,63.33466065,95.20971574,60.3851288,68.76927994,53.45102291,5,5.564959222,2,6.600118185,6.681817009,1,1,1,1,2,2,4,0,2,1,1,Cybersecurity Analyst
61.66618024,90.15825146,90.45391023,83.20344504,62.99544184,83.85689408,97.778687,56.61274177,55.9565193,6,8.936826179,1,3.752900538,2.546239965,0,1,0,1,1,4,3,1,2,0,1,Cybersecurity Analyst
60.50794591,72.67077636,65.03501548,59.39557586,99.61913832,51.77743145,86.03749077,76.93847236,56.09319658,5,1.998088551,0,6.514433896,5.407006051,1,0,3,0,4,0,0,1,2,1,0,Cybersecurity Analyst
53.62898366,79.0750115,62.53266162,89.0166326,89.18742694,58.32964416,72.55706908,70.50444939,65.0805101,8,3.164328182,5,9.363601378,6.256444057,0,0,4,5,4,4,2,1,3,0,1,Cybersecurity Analyst
69.14278152,60.70150143,86.42957697,94.67434442,64.47167197,60.89287157,52.78634468,82.00185369,56.70913414,10,8.774842607,5,9.302585073,7.79307271,1,0,0,4,2,4,4,1,0,1,1,Cybersecurity Analyst
61.94102165,96.11432598,56.68108432,99.56865734,93.03647376,64.57807274,60.11932031,69.67864548,62.57931896,5,6.369696846,5,4.326697146,3.691025019,1,0,2,0,1,4,1,1,2,1,1,Cybersecurity Analyst
82.98025804,53.72850847,98.2254647,82.13493097,90.55568706,69.60662806,85.59401551,59.11405498,78.97261582,7,7.806902062,1,6.217231367,3.813811868,1,0,5,2,5,1,2,1,0,1,1,Cybersecurity Analyst
78.26259076,84.07051009,72.9417031,64.3524247,57.80292324,91.57761776,72.60234531,55.4273389,68.46874107,6,6.93309106,0,7.980500733,8.238771217,0,1,2,0,0,3,1,1,3,1,1,Cybersecurity Analyst
56.59839438,91.22460959,82.39379653,87.54145535,77.74550377,91.34715634,60.47070966,84.92125426,77.1711139,4,2.721721296,5,4.768082076,1.632005571,0,1,0,1,4,0,0,1,3,0,0,Cybersecurity Analyst
92.50479241,96.50183773,93.94278335,93.69482744,80.30708971,58.7983467,91.08907788,98.57285056,82.67819377,7,3.45788449,4,2.989397519,2.210018195,0,0,2,2,1,0,3,0,0,0,1,Cybersecurity Analyst
73.54067979,67.69763564,93.41696035,53.76221719,81.67401554,84.73176551,57.16811402,73.18772218,53.9935798,7,1.030267441,4,2.633227768,4.942640777,1,1,0,3,2,1,4,0,0,1,1,Cybersecurity Analyst
52.73685845,82.534398,64.64111469,64.56675119,99.8841496,74.90976243,85.75880533,92.95054112,60.92833235,7,1.48358287,3,3.365893802,2.659746455,1,0,0,1,4,2,3,0,2,1,0,Cybersecurity Analyst
77.8059339,57.70680273,66.6310089,84.50471101,96.04240259,87.06866945,77.85620661,93.40051724,97.76756801,7,7.847101233,5,2.443547791,3.598412931,1,1,0,3,5,1,2,1,1,1,1,Cybersecurity Analyst
53.45573567,84.9597802,60.39673324,91.62239046,92.59506771,50.13497301,58.54286129,97.5022394,92.16044857,7,3.716343824,0,1.484573706,5.816785793,1,1,1,5,2,1,3,1,1,0,0,Cybersecurity Analyst
72.99528145,71.45217644,64.20788585,51.43808105,53.89425909,66.76682067,65.52677993,99.37088326,80.95524649,9,9.123312178,2,2.867207839,7.133621445,0,1,3,3,1,4,2,1,1,0,1,Cybersecurity Analyst
73.6349284,67.48543856,60.30106009,56.37419538,92.8152438,87.2405959,83.45843524,78.31382392,95.76132512,8,8.363211172,4,8.880859861,9.976116523,0,0,1,0,2,2,0,0,0,0,1,Cybersecurity Analyst
83.45548137,65.23636918,90.14868169,64.9986523,66.00718066,99.57809152,81.56891417,84.14489156,55.2862381,7,7.141617538,5,2.307808152,2.309019579,0,0,2,3,4,1,1,1,0,0,1,Cybersecurity Analyst
88.51800553,58.9920335,68.08854082,68.30565909,72.98881727,80.58657712,92.38460604,81.0571987,79.20584319,10,3.610724535,5,8.367057283,4.750719429,0,0,4,0,4,2,0,1,2,1,1,Cybersecurity Analyst
60.49695769,67.69263315,88.39056368,98.74113351,54.4017879,97.26237434,58.20505518,98.27399522,79.98318917,9,6.325691814,5,4.389624946,3.019437364,0,0,1,4,5,3,3,1,2,0,1,Cybersecurity Analyst
86.9084434,94.59018143,67.62077181,71.52578804,61.11271254,83.5666674,69.39127298,67.07665415,80.45652797,6,6.222044475,5,5.969246502,6.2502909,0,1,4,0,5,3,0,1,3,1,1,Cybersecurity Analyst
81.14530527,95.10394896,75.4850204,63.04307844,87.88829174,96.85726058,60.44926735,88.92041637,94.32369952,5,5.227453847,0,7.345832795,5.295268472,1,1,5,3,0,4,0,1,3,0,1,Cybersecurity Analyst
80.2700426,62.83245318,80.43004564,93.34926467,67.20300434,79.91248301,96.9076407,66.9132883,74.37893656,4,5.362300687,3,5.00949648,8.710755555,0,1,4,3,1,3,0,1,0,1,0,Cybersecurity Analyst
60.35441186,95.66982292,70.67374342,97.32685562,60.65408495,58.11186123,84.91591136,99.94527011,82.56669102,7,8.025781061,2,3.357830129,5.272612179,1,1,3,5,4,0,3,0,3,1,0,Cybersecurity Analyst
88.40414993,63.09838349,82.5207454,65.39345858,94.94486672,65.95714124,87.75740161,56.14930588,59.39443239,9,1.136104809,2,2.180254532,8.815270636,1,0,0,3,5,2,2,1,3,1,1,Cybersecurity Analyst
94.4568096,85.8783031,55.30215038,81.15876838,55.9162935,73.40790662,74.72898765,71.44194533,97.85405138,4,9.978306841,5,6.069489392,3.9644812,1,0,1,0,3,3,0,0,3,1,1,Cybersecurity Analyst
73.14260888,76.91479452,54.76256088,60.63122223,93.32200781,53.67134546,60.33531314,74.82195209,60.89129678,4,9.480611735,4,5.925370778,6.712423244,1,1,3,3,0,2,4,1,1,1,1,Cybersecurity Analyst
84.01313623,50.1859437,89.13927146,97.0716208,52.46056763,87.25291661,72.26798143,86.76698069,54.39905989,8,9.009937872,3,3.286216087,8.651445491,0,0,2,2,4,4,2,0,0,1,0,Cybersecurity Analyst
96.17630999,70.28737895,56.90931343,68.89917309,92.89437955,66.64726023,70.38239772,67.02117854,67.69184064,8,7.657753862,2,1.52185202,7.98259406,1,0,5,4,4,2,3,0,2,1,1,Cybersecurity Analyst
92.78720438,91.97588917,51.51987222,77.90128445,66.49627252,84.2690483,82.11877065,84.47448368,60.59470816,10,7.262077526,4,4.133549185,2.818788046,0,0,4,5,3,2,4,1,3,1,0,Cybersecurity Analyst
81.21112132,72.12231217,74.79468999,75.98962251,94.8534237,95.24582584,74.97635125,80.07973334,68.12101055,5,4.49456857,4,8.89570529,6.253361122,1,1,3,3,3,0,4,1,0,0,1,Cybersecurity Analyst
87.00299407,75.46430453,61.28941837,82.8342004,81.35608824,97.0884865,96.42174142,60.31476803,86.85858109,6,2.154602451,2,9.902926039,7.186672257,0,1,0,0,5,4,1,0,2,1,1,Cybersecurity Analyst
63.13913197,65.01352274,55.69402106,68.4078286,85.63254889,74.5705502,87.82309464,96.60131992,87.3711219,8,3.821796474,1,1.738004066,5.449773275,1,1,1,1,5,3,0,1,2,0,0,Cybersecurity Analyst
68.3828182,82.6591594,59.4470847,79.71759326,81.31061927,93.13281649,99.41133494,59.89784698,66.95973969,9,8.222771463,2,6.605716441,7.618523578,1,1,4,1,3,0,0,1,1,1,1,Cybersecurity Analyst
68.66815774,98.65350016,58.9886409,63.94605886,61.74115619,95.970792,78.61551955,93.64857003,71.37225258,8,1.383044264,3,4.934808415,7.598232016,0,0,0,4,3,2,4,0,0,0,1,Cybersecurity Analyst
87.50147556,96.45793563,89.26387334,76.31421524,57.68423129,86.27991539,61.19049938,90.23748512,64.3930399,7,7.538625281,4,3.528956838,7.332454915,0,0,1,4,5,0,2,1,0,1,0,Cybersecurity Analyst
62.30747744,73.75011182,82.59777632,63.06421416,98.83162018,98.80450651,96.55221663,74.52549136,70.52919015,4,4.138496298,2,7.149390252,5.812021752,0,0,1,2,1,2,0,0,3,1,1,Cybersecurity Analyst
87.33905885,61.50972931,55.75722814,95.97633715,59.63235927,87.19925245,67.68808995,72.17037961,94.51244308,10,7.620141158,0,9.597116173,4.920853479,0,0,4,5,2,1,1,0,1,1,1,Cybersecurity Analyst
80.23210495,98.70675737,55.26307025,61.83703783,76.99659581,63.35135682,50.01221142,88.49485771,67.42121959,9,9.701727753,3,4.181304263,4.600624101,0,1,5,0,4,0,3,0,1,1,1,Business Analyst
93.91622516,53.33627308,63.25654684,83.88783003,65.47739284,84.65937511,98.99046212,95.49160144,51.43502686,7,7.47658314,1,8.635394339,7.200472732,1,1,1,3,2,0,3,0,3,1,1,Business Analyst
62.94072869,52.93615786,98.97669033,98.67244462,50.60208234,71.80631668,68.17160123,86.51054872,64.16707304,9,7.234093153,4,1.043034907,5.512041667,0,0,2,2,2,3,4,1,1,0,0,Business Analyst
95.0371569,91.17644384,75.81758427,79.7972398,77.93404491,97.9392126,74.89951873,64.36752298,62.64468156,9,3.135434267,5,9.92375792,7.140762142,1,0,1,3,1,2,3,1,1,1,1,Business Analyst
53.77030127,93.79933236,92.62592695,57.61513259,77.74595126,89.94963982,94.71370441,92.52881965,75.84836728,4,6.453463647,5,5.115600848,6.421637032,1,1,0,5,1,1,2,1,2,1,1,Business Analyst
60.14163051,77.0728975,78.94635556,59.99127275,82.70890253,61.7635062,50.39585563,69.65180246,92.16113926,8,4.702064651,2,6.096320689,6.237235024,1,0,4,0,3,0,2,1,1,1,0,Business Analyst
83.24715677,76.31777039,81.75434071,69.1391584,55.8569367,90.76771691,63.55937234,75.83838288,86.1148222,6,7.610728955,4,3.136578273,2.170642096,1,1,0,3,3,4,3,0,2,0,0,Business Analyst
86.56420035,51.36436087,88.08922566,65.46207281,88.46864648,71.79411825,62.18313184,60.96160521,71.64531756,10,1.740192358,0,7.823393474,5.960472464,1,0,2,1,3,1,1,1,1,1,1,Business Analyst
84.91094124,68.45031783,61.74479811,66.12747481,58.355022,51.04063021,78.99366756,83.32366903,99.91320804,8,4.819983966,2,8.867156755,7.441949646,0,0,0,1,0,4,3,1,2,1,0,Business Analyst
69.35723068,50.81962127,85.97856869,61.5358286,93.1321669,72.1258254,77.25962013,58.13358885,83.65867891,4,3.632840013,2,4.822832129,2.91115182,0,0,2,4,0,0,4,0,2,1,1,Business Analyst
85.06980823,60.7922205,94.38024516,61.71202166,63.85441607,66.16048396,69.63683528,68.56961537,73.78778446,5,9.516677279,2,6.011489345,8.35918331,0,1,0,0,3,4,0,1,0,0,1,Business Analyst
58.8545292,97.16555747,61.6606443,63.10138394,72.17128243,99.01673641,63.69149348,58.46730569,76.14424756,6,3.876957752,0,2.100315637,2.620277326,1,1,4,3,1,3,3,1,3,1,0,Business Analyst
58.16767756,94.88262959,87.4529272,57.71250317,92.59373909,95.50819426,74.07907215,57.80390549,72.5042229,9,9.61224253,0,2.386218785,1.764985189,1,0,2,5,3,4,0,1,3,1,1,Business Analyst
54.6087008,71.77136453,82.29429614,76.44450334,87.23794966,65.51359026,52.43041922,54.33507657,72.28855808,4,6.722432485,0,9.164725763,2.035299943,0,1,2,0,2,3,3,1,1,0,0,Business Analyst
72.71322841,54.87030961,91.75137605,76.15971988,79.70202307,88.16685853,76.23013588,68.84501815,70.42600189,5,9.437130079,2,8.867614821,6.01339185,0,1,4,4,5,3,0,0,2,1,1,Business Analyst
66.27408835,52.62357065,66.0836,72.89227904,60.98316472,59.79285228,63.22513679,82.05902744,72.50217922,8,8.9823896,3,4.675901982,8.156373404,0,1,3,0,3,1,1,0,1,1,0,Business Analyst
